cellType,TF,nTargets,sigTargets,percSig,nUp,nDown,meanLFC_up,meanLFC_down
Mac4,CBX7,7647,1629,0.21302471557473518,2156,4764,0.14981303589108808,-0.2891223170998326
Mac4,CBX8,812,229,0.28201970443349755,235,547,0.12674681557615491,-0.2372564435697254
Mac4,CCL5,91,30,0.32967032967032966,28,62,0.0977102211195139,-0.17511945770870227
Mac4,CCNY,2540,741,0.2917322834645669,739,1776,0.1282128292926557,-0.2596461662264018
Mac4,CDK6,5083,1456,0.2864450127877238,1532,3491,0.13351011486142986,-0.2644268177741606
Mac4,CDK7,680,202,0.29705882352941176,194,478,0.1406519405064498,-0.2193679039859412
Mac4,CDK8,706,175,0.24787535410764872,219,467,0.12763875540390168,-0.24567427782892873
Mac4,CDK9,2390,734,0.30711297071129706,737,1628,0.13337078833908966,-0.24012731100039392
Mac4,CDX2,5791,1456,0.2514246244171991,1711,3770,0.1367905798538287,-0.26114972455702334
Mac4,CEBPA,13955,2706,0.19390899319240415,3956,8393,0.15760288920368504,-0.2892211933679919
Mac4,CEBPB,13393,2670,0.19935787351601583,3824,8192,0.15704305576120126,-0.2872155266865911
Mac4,CEBPD,881,258,0.29284903518728717,310,564,0.18514813773188768,-0.28527827414645224
Mac4,CEBPE,625,196,0.3136,207,410,0.15543708211745433,-0.3047762020577052
Mac4,CEBPG,2,0,0.0,1,0,0.2678367268782118,
Mac4,CHD1,454,152,0.33480176211453744,118,326,0.12270431573779689,-0.2515706115971166
Mac4,CHD2,340,109,0.3205882352941177,101,237,0.13878164416636296,-0.2256512786639279
Mac4,CHD4,9322,2337,0.25069727526281915,2868,6226,0.14078607719630895,-0.27798003599682786
Mac4,CHD7,3805,1122,0.29487516425755583,1205,2564,0.12837777716970128,-0.2445912997442787
Mac4,CHD8,2537,742,0.2924714229404809,831,1680,0.12134318020813784,-0.22310525705685655
Mac4,CLOCK,5196,1373,0.2642417244033872,1590,3416,0.1455830793533147,-0.26954024491023254
Mac4,CREB1,10124,2390,0.23607269853812723,3105,6556,0.14921193922987844,-0.2725168323864506
Mac4,CRTC2,1328,382,0.2876506024096386,423,881,0.14333678518598578,-0.2676032400015338
Mac4,CRX,121,39,0.32231404958677684,33,83,0.12437403383758337,-0.23987220479933824
Mac4,CTCF,15434,2734,0.17714137618245432,4174,9013,0.15797973757611541,-0.291449475720978
Mac4,CTCFL,5183,1275,0.2459965271078526,1559,3422,0.13963103580949035,-0.26826850749565234
Mac4,CTR9,108,28,0.25925925925925924,37,67,0.14643789374336555,-0.23316128747851433
Mac4,CUX2,4,1,0.25,1,2,0.032557624406723384,-0.35588233059547647
Mac4,CXXC1,3178,895,0.2816236626809314,956,2136,0.1265276799225588,-0.2311718801697709
Mac4,CXXC5,85,24,0.2823529411764706,32,53,0.12990070869591647,-0.19263107953372877
Mac4,DDIT3,2,0,0.0,0,2,,-0.2803653848791364
Mac4,DLX1,4,1,0.25,3,1,0.05798416414467441,-0.03225561408273325
Mac4,DLX2,81,24,0.2962962962962963,14,54,0.19458031442018855,-0.29473985618014803
Mac4,DLX3,160,52,0.325,36,121,0.15136522120795023,-0.28781642299696847
Mac4,DLX5,634,174,0.2744479495268139,212,410,0.13439513990076918,-0.23342284974343622
Mac4,DMAP1,130,44,0.3384615384615385,36,91,0.12492189352374328,-0.22188909201936888
Mac4,DMC1,10201,2239,0.21948828546220958,2903,6460,0.13878525115153026,-0.26830241342956807
Mac4,DMRT1,77,14,0.18181818181818182,18,49,0.23187653360720883,-0.30209190477634135
Mac4,DNMT1,4,1,0.25,2,1,0.023060872225740603,-0.03447908837728342
Mac4,DPEP2,693,161,0.23232323232323232,197,422,0.14527205358116768,-0.23904701380469315
Mac4,DPEP3,725,178,0.24551724137931036,223,459,0.15375170303766492,-0.2963041783325827
Mac4,DPPA2,4183,807,0.1929237389433421,1193,2561,0.15442759437817785,-0.2989865446421957
Mac4,DPPA4,6593,1351,0.204914303048688,1890,4162,0.14949108266606556,-0.2853213671163062
Mac4,DPY30,3145,800,0.2543720190779014,922,2115,0.13600384421432068,-0.25651688493468316
Mac4,E2F1,5713,1595,0.27918781725888325,1715,3881,0.1365509207682398,-0.251384145982029
Mac4,E2F3,1720,497,0.288953488372093,490,1205,0.13288113304660124,-0.26381586325849027
Mac4,E2F4,3904,1126,0.288422131147541,1174,2694,0.13320073745191716,-0.24891980309638678
Mac4,E2F6,168,27,0.16071428571428573,52,107,0.11307400893050193,-0.3115944094776426
Mac4,E4F1,7,2,0.2857142857142857,1,6,0.14838651618746734,-0.16516521675002446
Mac4,EED,138,13,0.09420289855072464,23,71,0.20148254224258313,-0.3408478486841979
Mac4,EGR1,777,220,0.28314028314028317,260,502,0.16902578604288246,-0.26659404465325376
Mac4,EGR2,2029,566,0.27895515032035484,645,1361,0.14466983023485633,-0.27096137976715146
Mac4,EHF,181,43,0.23756906077348067,52,112,0.14061246594666243,-0.2817537647607238
Mac4,EHMT2,2,2,1.0,0,2,,-0.12625169292580374
Mac4,ELF1,2775,821,0.29585585585585583,823,1930,0.12747001264650343,-0.24852158053185583
Mac4,ELF4,1247,359,0.28789093825180434,424,814,0.11736727188784618,-0.2063661284752574
Mac4,ELF5,4709,1227,0.26056487576980253,1457,3119,0.13779115718359855,-0.2612839462449059
Mac4,ELK1,27,5,0.18518518518518517,12,13,0.14765663104133853,-0.38943367436491355
Mac4,ELK4,28,8,0.2857142857142857,11,15,0.12533877236114035,-0.17959472177787353
Mac4,ELL,20,8,0.4,10,10,0.17175594946215417,-0.24665024849744038
Mac4,ELL2,145,42,0.2896551724137931,57,84,0.1416194600510994,-0.25387199289283263
Mac4,ELL3,120,18,0.15,41,70,0.1656416971143147,-0.24281883066692767
Mac4,ELOB,320,105,0.328125,105,209,0.10895465695363006,-0.2144196365635262
Mac4,EOMES,7220,1646,0.22797783933518007,2128,4707,0.14467258597476787,-0.2769006546146516
Mac4,EP300,12930,2654,0.20525908739365817,3798,8091,0.15616954741340694,-0.2881264217916156
Mac4,EP400,375,118,0.31466666666666665,115,241,0.11677718821846414,-0.21786269820546003
Mac4,EPOP,7847,1771,0.2256913470115968,2284,4994,0.14044417879588156,-0.268518985209473
Mac4,ERF,1287,385,0.29914529914529914,400,867,0.12463151256488306,-0.2430341850254295
Mac4,ERG,7230,1851,0.2560165975103734,2175,4864,0.14169487757603783,-0.27662127910465134
Mac4,ESR1,12505,2590,0.20711715313874451,3691,7899,0.15168362535104074,-0.2811701674992868
Mac4,ESR2,7916,1902,0.24027286508337545,2430,5192,0.14438648567660417,-0.27457375426602704
Mac4,ETS1,10199,2467,0.2418864594568095,3093,6794,0.14678029332888723,-0.2887344134437565
Mac4,ETS2,2798,801,0.2862759113652609,837,1904,0.12736715383078034,-0.23814422919129258
Mac4,ETV2,10,2,0.2,4,6,0.05407225663307802,-0.26460604279896177
Mac4,ETV4,223,84,0.37668161434977576,65,156,0.13062451723195007,-0.25912734093750345
Mac4,ETV5,3960,1109,0.28005050505050505,1221,2660,0.13048330594782712,-0.24268139745166148
Mac4,ETV6,5347,1486,0.2779128483261642,1672,3591,0.13233307739891634,-0.2629221912963383
Mac4,EZH1,862,235,0.27262180974477956,253,551,0.13125261920712084,-0.2375474416686272
Mac4,EZH2,12167,2310,0.1898578121147366,3407,7320,0.1537192385723947,-0.2826386635154374
Mac4,FEV,14,4,0.2857142857142857,4,10,0.08414046464920943,-0.11416561539569066
Mac4,FEZF2,530,134,0.2528301886792453,149,357,0.1434730823119789,-0.24029059064364297
Mac4,FLI1,10663,2426,0.2275157085248054,3195,6869,0.15014948361668484,-0.28615062220846615
Mac4,FLOT1,10241,2211,0.2158968850698174,3005,6570,0.14700064900040355,-0.275993560414332
Mac4,FOS,9248,2262,0.24459342560553632,2936,6042,0.15399405980987962,-0.2865965789427741
Mac4,FOSB,261,87,0.3333333333333333,85,164,0.14646766319670962,-0.2316092521153393
Mac4,FOSL1,432,120,0.2777777777777778,157,256,0.14106131763074065,-0.31366653525090604
Mac4,FOSL2,1023,286,0.27956989247311825,316,686,0.15458537947116763,-0.28533547082323746
Mac4,FOXA1,5017,1299,0.25891967311142117,1537,3235,0.1335617341936285,-0.26313199817453004
Mac4,FOXA2,10504,2292,0.2182025894897182,3076,6695,0.14576209176986593,-0.27087045729752285
Mac4,FOXA3,25,8,0.32,4,18,0.14136727080462716,-0.22220297020351962
Mac4,FOXD3,21,5,0.23809523809523808,6,13,0.11798632102346472,-0.24661893304642493
Mac4,FOXF1,593,150,0.25295109612141653,191,383,0.12952566662551737,-0.27514280488961357
Mac4,FOXG1,38,8,0.21052631578947367,9,26,0.1319589190181318,-0.27612319446445227
Mac4,FOXH1,5311,1188,0.22368668800602523,1549,3430,0.14313288702245316,-0.27595991805123155
Mac4,FOXJ2,7,0,0.0,3,3,0.16902059872611427,-0.3516081997202119
Mac4,FOXK1,240,72,0.3,78,161,0.1329933696603979,-0.25445419537276304
Mac4,FOXL2,2309,605,0.26201818969250756,659,1594,0.1379651231355098,-0.2575122111877091
Mac4,FOXN1,3,1,0.3333333333333333,0,2,,-0.5537557612372325
Mac4,FOXO1,3674,1036,0.2819814915623299,1110,2527,0.13034402202589437,-0.24884307461012764
Mac4,FOXO3,2360,680,0.288135593220339,716,1609,0.13405925879290206,-0.2554007226143855
Mac4,FOXP1,647,188,0.29057187017001546,188,456,0.13199332496563349,-0.2669436619875479
Mac4,FOXP3,6072,1726,0.2842555994729908,1807,4211,0.1335606780670832,-0.272978203253589
Mac4,GABPA,1413,398,0.2816702052370842,445,956,0.10799338126788478,-0.2016308945020007
Mac4,GATA1,1760,491,0.27897727272727274,514,1197,0.1441211915491227,-0.2663104420143312
Mac4,GATA2,7724,1810,0.23433454168824444,2311,5033,0.14769087910629025,-0.26847614757955407
Mac4,GATA3,7992,2077,0.25988488488488487,2425,5350,0.14140841526415765,-0.27424605773210253
Mac4,GATA4,10700,2410,0.2252336448598131,3240,6883,0.14430584248310796,-0.2756921366237316
Mac4,GATA6,869,236,0.2715765247410817,265,565,0.15152507539875945,-0.26672187105885536
Mac4,GCM2,24,7,0.2916666666666667,8,15,0.09098678518616249,-0.25234108775783365
Mac4,GFI1,9473,2188,0.23097223688377494,2857,6171,0.14589391497834556,-0.2742566159640267
Mac4,GFI1B,1117,315,0.2820053715308863,361,741,0.14919450550671176,-0.25768609797882924
Mac4,GLI1,2,1,0.5,0,2,,-0.46309424643754715
Mac4,GLI2,42,13,0.30952380952380953,13,26,0.1646712429929512,-0.2784772937309113
Mac4,GLI3,22,7,0.3181818181818182,8,14,0.0807998842108951,-0.23226024571842058
Mac4,GPS2,7668,1933,0.2520865936358894,2349,4983,0.14332969229545,-0.2640372628099094
Mac4,GRHL2,94,27,0.2872340425531915,30,60,0.13345081851607304,-0.23708428722846647
Mac4,GRHL3,27,6,0.2222222222222222,10,17,0.20653894223317062,-0.24596287500640218
Mac4,GSK3B,32,6,0.1875,11,20,0.06849081387393952,-0.35241293114138855
Mac4,HAND1,12,2,0.16666666666666666,5,5,0.11892505677250245,-0.22175501096250622
Mac4,HAND2,4845,1157,0.2388028895768834,1496,3172,0.1429769701757625,-0.26605452336374363
Mac4,HCFC1,5737,1610,0.2806344779501482,1812,3858,0.13318285793295534,-0.24256742038877138
Mac4,HDAC1,6379,1733,0.2716726759680201,2017,4258,0.1435202740970232,-0.2658564316278238
Mac4,HDAC2,9317,2337,0.2508318128152839,2910,6190,0.1452378636553377,-0.2782366874906279
Mac4,HDAC3,8308,2009,0.24181511795859412,2562,5393,0.14629603079143705,-0.26939976941326127
Mac4,HDAC4,20,2,0.1,6,13,0.2857390953263704,-0.4137759376594129
Mac4,HELLS,1,1,1.0,0,1,,-0.4903042057060869
Mac4,HES1,1064,328,0.3082706766917293,295,755,0.1457143639541687,-0.2983044319976309
Mac4,HES5,300,92,0.30666666666666664,70,222,0.13932748510445614,-0.2720225484828839
Mac4,HEY1,6099,1383,0.2267584849975406,1818,3903,0.1428919007117077,-0.281038373619723
Mac4,HEY2,4956,1162,0.2344632768361582,1411,3264,0.1426536410939267,-0.2768980157677022
Mac4,HHEX,1,1,1.0,0,1,,-0.2886948031577301
Mac4,HIC2,398,102,0.2562814070351759,112,275,0.12073966621051582,-0.3038910687822708
Mac4,HIF1A,792,254,0.3207070707070707,243,545,0.1390888773818798,-0.25311417173538536
Mac4,HIRA,1,0,0.0,0,1,,-0.0093415165634188
Mac4,HLF,1,0,0.0,1,0,0.11074684910848086,
Mac4,HNF1A,7003,1496,0.21362273311437954,2029,4407,0.15072915105576984,-0.284649639440232
Mac4,HNF1B,269,66,0.24535315985130113,72,173,0.16735066372542917,-0.2574904425795514
Mac4,HNF4A,4711,1141,0.24219910846953938,1409,3030,0.1462832225823618,-0.2737499567891918
Mac4,HNF4G,35,5,0.14285714285714285,7,22,0.07791547462043237,-0.3247666144007734
Mac4,HSF1,69,31,0.4492753623188406,21,46,0.1170569799738017,-0.2650443172386674
Mac4,ID2,34,9,0.2647058823529412,11,23,0.06457506111705648,-0.20460839976720174
Mac4,IKZF1,8712,2235,0.25654269972451793,2647,5880,0.14656091519587486,-0.28820376724618313
Mac4,IKZF2,122,40,0.32786885245901637,40,82,0.10105946668838554,-0.23163087068536553
Mac4,IKZF3,119,41,0.3445378151260504,33,85,0.15230900183509355,-0.27071121725022695
Mac4,ING1,1,1,1.0,0,1,,-0.03139874271947818
Mac4,INO80,1257,310,0.2466189339697693,352,827,0.13016291808959535,-0.28499081699908135
Mac4,INSM1,405,93,0.22962962962962963,119,264,0.13871691921665047,-0.2642859534763253
Mac4,IRF1,4767,1353,0.28382630585273755,1544,3149,0.1597522740259527,-0.27743055524770976
Mac4,IRF2,1410,408,0.28936170212765955,455,937,0.1278842413366399,-0.23495518365586388
Mac4,IRF3,5202,1527,0.2935409457900807,1670,3465,0.15325332035677192,-0.2637298528193615
Mac4,IRF4,10125,2461,0.24306172839506174,3065,6804,0.14628318984993136,-0.2905553462913618
Mac4,IRF5,3995,1137,0.2846057571964956,1233,2711,0.14810556935999636,-0.27185608800178424
Mac4,IRF7,1027,310,0.3018500486854917,372,648,0.12195265407103295,-0.18730853338578915
Mac4,IRF8,8047,2214,0.2751335901578228,2541,5384,0.15013571843734796,-0.27717915011663286
Mac4,IRF9,2651,822,0.3100716710675217,821,1802,0.14993070279831788,-0.26964548260882076
Mac4,ISL1,3651,855,0.2341824157764996,1023,2414,0.14302853708119856,-0.27357960562217526
Mac4,ISX,10875,2567,0.23604597701149424,3276,7139,0.14679976447592438,-0.28307501048482187
Mac4,JPH2,82,24,0.2926829268292683,17,65,0.08454460896110676,-0.2573258375559585
Mac4,JUN,11056,2500,0.22612156295224312,3342,7074,0.1542561748091441,-0.28559883043146156
Mac4,JUNB,6119,1669,0.27275698643569213,1975,4000,0.15510307570158371,-0.2862731345494223
Mac4,JUND,7530,2025,0.2689243027888446,2390,5031,0.14929013031867128,-0.27404402709957615
Mac4,KAT2A,211,78,0.3696682464454976,76,135,0.09490748874757386,-0.19888820925872092
Mac4,KAT5,857,285,0.33255542590431736,255,596,0.11677417452863828,-0.21179632388259395
Mac4,KAT8,721,206,0.2857142857142857,218,488,0.12503752997435416,-0.254988752935249
Mac4,KDM1A,11362,2543,0.22381622953705332,3414,7365,0.14928701706523043,-0.28461456689262143
Mac4,KDM2A,1051,273,0.2597526165556613,276,724,0.1435199739142109,-0.28133772312837735
Mac4,KDM2B,7646,1673,0.21880721946115617,2227,4860,0.14538816097618387,-0.2799984888209174
Mac4,KDM3A,893,284,0.3180291153415454,244,641,0.12598272972373425,-0.22376921698307156
Mac4,KDM4A,1630,302,0.18527607361963191,514,1045,0.14799850450251786,-0.2787496314921538
Mac4,KDM4B,33,12,0.36363636363636365,6,27,0.1955085204468859,-0.3359386593598927
Mac4,KDM4C,7865,1860,0.2364907819453274,2411,5093,0.1433160669422659,-0.2685614826633254
Mac4,KDM5A,3439,924,0.26868275661529517,1099,2301,0.1228677924096038,-0.21907508187303573
Mac4,KDM5B,279,56,0.2007168458781362,86,173,0.150918200205994,-0.2440821614928198
Mac4,KDM5C,626,173,0.2763578274760383,171,426,0.11433174461528013,-0.24811268973565567
Mac4,KDM6A,8248,2020,0.2449078564500485,2528,5372,0.14103070928018932,-0.2637967987723663
Mac4,KDM6B,260,87,0.3346153846153846,81,175,0.13941099888019579,-0.2524713094073354
Mac4,KLF1,1562,453,0.2900128040973111,464,1073,0.13190404024273372,-0.23828641948839022
Mac4,KLF15,2,0,0.0,1,0,0.13112211102197602,
Mac4,KLF3,1103,301,0.2728921124206709,327,753,0.1447767357172756,-0.2552875114743137
Mac4,KLF4,12192,2532,0.2076771653543307,3560,7658,0.1492202796676149,-0.28168261139958545
Mac4,KLF5,2310,637,0.27575757575757576,701,1539,0.13802890889199024,-0.2681192267876327
Mac4,KMT2A,7304,2023,0.2769715224534502,2246,4991,0.13441801012968826,-0.27133500105389075
Mac4,KMT2B,11906,2449,0.20569460776079287,3450,7474,0.1486467545365004,-0.27834619256494025
Mac4,KMT2C,6001,1641,0.2734544242626229,1877,4023,0.1354803826939223,-0.25081280259984134
Mac4,KMT2D,9726,2149,0.22095414353279869,2910,6257,0.14520379123227672,-0.2738033540276024
Mac4,LDB1,1924,493,0.25623700623700624,587,1271,0.13810271155789303,-0.2599961010365049
Mac4,LEF1,50,21,0.42,11,39,0.17481131112004913,-0.22496271727964456
Mac4,LEO1,588,172,0.2925170068027211,196,376,0.11630199130816353,-0.24398836562185613
Mac4,LHX1,4,0,0.0,2,2,0.09577550288894046,-0.13166691963618632
Mac4,LHX2,2594,722,0.27833461835003853,740,1768,0.1342981955678845,-0.2587710554160297
Mac4,LHX3,228,47,0.20614035087719298,58,137,0.17990838956792896,-0.35829337312638526
Mac4,LHX6,32,9,0.28125,7,25,0.05792738128790547,-0.3043029649996228
Mac4,LIN9,148,55,0.3716216216216216,41,104,0.14054132660474972,-0.22682103809820314
Mac4,LMNB1,2374,585,0.2464195450716091,655,1608,0.14207122909325945,-0.27943295939699975
Mac4,LYL1,49,15,0.30612244897959184,16,31,0.22303883451222062,-0.5345611266582976
Mac4,MAF,485,143,0.2948453608247423,134,348,0.14476220172143103,-0.3237888980143606
Mac4,MAFA,16,4,0.25,3,13,0.17470375345733538,-0.3471498254680003
Mac4,MAFB,350,117,0.3342857142857143,109,237,0.20390718432797741,-0.34332462994341095
Mac4,MAFF,1268,354,0.27917981072555204,381,857,0.1484437469762653,-0.265678473482911
Mac4,MAFG,83,22,0.26506024096385544,19,58,0.17046009433672765,-0.382977571249938
Mac4,MAFK,1931,526,0.27239772138788193,573,1312,0.1318977308369843,-0.25334814536110284
Mac4,MAGI1,3019,829,0.27459423650215303,941,2019,0.12645091456882593,-0.23871618496121783
Mac4,MAX,2488,699,0.2809485530546624,767,1682,0.13573958652824103,-0.24580570675385072
Mac4,MAZ,657,188,0.2861491628614916,207,440,0.14468406842682865,-0.28033416687280244
Mac4,MBD1,1,0,0.0,0,1,,-0.14744813350830288
Mac4,MCRS1,217,53,0.24423963133640553,68,143,0.1162904013533327,-0.2339557576341317
Mac4,MECP2,1913,205,0.10716152639832724,462,1068,0.17914221910172895,-0.3141564182347358
Mac4,MED1,12371,2610,0.21097728558726053,3622,7805,0.1522393319343639,-0.28457829408045043
Mac4,MED12,10511,2333,0.22195794881552658,3104,6789,0.14498330659826036,-0.28506498244630624
Mac4,MED23,761,188,0.24704336399474375,218,504,0.12945261537223676,-0.26624008451268566
Mac4,MED24,3547,930,0.26219340287566956,1011,2404,0.13189559104143406,-0.2593177661710722
Mac4,MED26,2806,887,0.3161083392729865,871,1917,0.11651437202622075,-0.21892957332268542
Mac4,MEF2A,974,282,0.28952772073921973,280,645,0.14793271127444255,-0.29672523262718303
Mac4,MEF2C,9738,2228,0.2287944136372972,2931,6330,0.14625439885501765,-0.27283393494336217
Mac4,MEF2D,183,46,0.25136612021857924,39,135,0.1883853222640857,-0.2372300104373656
Mac4,MEIS1,4246,1102,0.25953838907206783,1276,2822,0.14191298935308438,-0.2713636451041802
Mac4,MEN1,6048,1637,0.2706679894179894,1825,4123,0.13777831251208958,-0.27598502549477855
Mac4,MITF,254,70,0.2755905511811024,86,166,0.13728784698262617,-0.2559576314035788
Mac4,MORC3,363,100,0.27548209366391185,108,247,0.1179878242949358,-0.26774199173481195
Mac4,MPND,1,1,1.0,0,1,,-0.03447908837728342
Mac4,MSGN1,2,0,0.0,0,2,,-0.3011711827494709
Mac4,MSL1,286,79,0.2762237762237762,97,182,0.1277823615343702,-0.24306938275470172
Mac4,MSL2,85,27,0.3176470588235294,20,61,0.0989028960380363,-0.21989269522561974
Mac4,MSX1,15,4,0.26666666666666666,6,8,0.2418885674448139,-0.31971069794715395
Mac4,MTA1,162,39,0.24074074074074073,56,101,0.13778948387137252,-0.32658348145020266
Mac4,MTA2,7411,1893,0.25543111590878426,2256,4959,0.13917724357150757,-0.2791304107409136
Mac4,MTA3,11,1,0.09090909090909091,4,7,0.22028644172819992,-0.23453752386760449
Mac4,MTF1,111,29,0.26126126126126126,40,70,0.14433247040424235,-0.2318911088082556
Mac4,MTF2,5295,830,0.15675165250236073,1399,3127,0.16111322940100525,-0.30621189277311595
Mac4,MXI1,1167,327,0.2802056555269923,377,781,0.12891475106075245,-0.23559311529081647
Mac4,MYB,82,20,0.24390243902439024,26,56,0.13979683562785275,-0.23502790002312915
Mac4,MYC,13628,2648,0.19430584091576167,3846,8332,0.15589752696892176,-0.2919670657177643
Mac4,MYCN,1596,478,0.29949874686716793,506,1065,0.1211018069673388,-0.25622414096678325
Mac4,MYEF2,47,10,0.2127659574468085,11,31,0.11869059461451958,-0.36100993661401365
Mac4,MYF5,130,35,0.2692307692307692,45,81,0.15707636720132445,-0.347526060398076
Mac4,MYO1C,1,0,0.0,1,0,0.10404325585659535,
Mac4,MYOD1,8230,1928,0.23426488456865127,2472,5367,0.14277595014702887,-0.2690017204799748
Mac4,MYOG,3506,893,0.2547062179121506,1041,2316,0.14374697554388755,-0.27862212838729705
Mac4,MYT1L,952,246,0.25840336134453784,307,619,0.14846018114928677,-0.2719155450726412
Mac4,NAA10,6,0,0.0,2,1,0.023060872225740603,-0.6209244200117201
Mac4,NACC1,2,1,0.5,1,1,0.1611340912598891,-0.7195396936121163
Mac4,NANOG,13414,2524,0.18816162218577606,3701,8076,0.15230139707078158,-0.2825935120375118
Mac4,NBN,684,165,0.2412280701754386,215,446,0.1481439418244553,-0.2650813888007406
Mac4,NCOA1,1,0,0.0,0,1,,-0.06418338608951846
Mac4,NCOA2,2848,804,0.28230337078651685,868,1908,0.13762437802809024,-0.2600744204178347
Mac4,NCOA3,4122,1081,0.26225133430373604,1293,2707,0.13840960217143228,-0.2609090479660593
Mac4,NCOR1,10103,2374,0.23497970899732754,3085,6514,0.14914616267480016,-0.2790992923522595
Mac4,NCOR2,11486,2453,0.2135643391955424,3360,7238,0.14650430492102792,-0.2707826258591496
